"STATION_NUMBER","Date","Parameter","Value","Symbol"
"04LG004",1997-12-07,"Flow",220,"B"
"04LG004",1997-12-08,"Flow",230,"B"
"04LG004",1997-12-09,"Flow",200,"B"
"04LG004",1997-12-10,"Flow",210,"B"
"04LG004",1997-12-11,"Flow",206,"B"
"04LG004",1997-12-12,"Flow",200,"B"
"04LG004",1997-12-13,"Flow",196,"B"
"04LG004",1997-12-14,"Flow",187,"B"
"04LG004",1997-12-15,"Flow",165,"B"
"04LG004",1997-12-16,"Flow",226,"B"
"04LG004",1997-12-17,"Flow",184,"B"
"04LG004",1997-12-18,"Flow",200,"B"
"04LG004",1997-12-19,"Flow",216,"B"
"04LG004",1997-12-20,"Flow",230,"B"
"04LG004",1997-12-21,"Flow",200,"B"
"04LG004",1997-12-22,"Flow",240,"B"
"04LG004",1997-12-23,"Flow",218,"B"
"04LG004",1997-12-24,"Flow",183,"B"
"04LG004",1997-12-25,"Flow",165,"B"
"04LG004",1997-12-26,"Flow",250,"B"
"04LG004",1997-12-27,"Flow",130,"B"
"04LG004",1997-12-28,"Flow",190,"B"
"04LG004",1997-12-29,"Flow",172,"B"
"04LG004",1997-12-30,"Flow",174,"B"
"04LG004",1997-12-31,"Flow",178,"B"
"04LG004",2002-04-01,"Flow",240,"B"
"04LG004",2002-04-02,"Flow",280,"B"
"04LG004",2002-04-03,"Flow",320,"B"
"04LG004",2002-04-04,"Flow",336,"B"
"04LG004",2002-04-05,"Flow",328,"B"
"04LG004",2002-04-06,"Flow",315,"B"
"04LG004",2002-04-07,"Flow",270,"B"
"04LG004",2002-04-08,"Flow",190,"B"
"04LG004",2002-04-09,"Flow",280,"B"
"04LG004",2002-04-10,"Flow",323,"B"
"04LG004",2002-04-11,"Flow",305,"B"
"04LG004",2002-04-12,"Flow",270,"B"
"04LG004",2002-04-13,"Flow",242,"B"
"04LG004",2002-04-14,"Flow",300,"B"
"04LG004",2002-04-15,"Flow",480,"B"
"04LG004",2002-04-16,"Flow",550,"B"
"04LG004",2002-04-17,"Flow",1120,"B"
"04LG004",2002-04-18,"Flow",1600,"B"
"04LG004",2002-04-19,"Flow",3200,"B"
"04LG004",2002-04-20,"Flow",4600,"B"
"04LG004",2002-04-21,"Flow",4400,"B"
"04LG004",2002-04-22,"Flow",4050,"B"
"04LG004",2002-04-23,"Flow",3820,"B"
"04LG004",2002-04-24,"Flow",3800,"B"
"04LG004",2002-04-25,"Flow",3680,"B"
"04LG004",2002-04-26,"Flow",3580,"B"
"04LG004",2002-04-27,"Flow",3400,"B"
"04LG004",2002-04-28,"Flow",3270,"B"
"04LG004",2002-04-29,"Flow",3150,"B"
"04LG004",2002-04-30,"Flow",3000,"B"
"04LG004",2002-05-01,"Flow",2900,"B"
"04LG004",2002-05-02,"Flow",2850,"B"
"04LG004",2002-05-03,"Flow",2870,"B"
"04LG004",2002-05-04,"Flow",2930,"B"
"04LG004",2002-05-05,"Flow",3000,"B"
"04LG004",2002-05-06,"Flow",3180,NA
"04LG004",2002-05-07,"Flow",3210,NA
"04LG004",2002-05-08,"Flow",3230,NA
"04LG004",2002-05-09,"Flow",3090,NA
"04LG004",2002-05-10,"Flow",3470,NA
"04LG004",2002-05-11,"Flow",4510,NA
"04LG004",2002-05-12,"Flow",4540,NA
"04LG004",2002-05-13,"Flow",4340,NA
"04LG004",2002-05-14,"Flow",3920,NA
"04LG004",2002-05-15,"Flow",3640,NA
"04LG004",2002-05-16,"Flow",3360,NA
"04LG004",2002-05-17,"Flow",3050,NA
"04LG004",2002-05-18,"Flow",2860,NA
"04LG004",2002-05-19,"Flow",2640,NA
"04LG004",2002-05-20,"Flow",2430,NA
"04LG004",2002-05-21,"Flow",1980,NA
"04LG004",2002-05-22,"Flow",1840,NA
"04LG004",2002-05-23,"Flow",1880,NA
"04LG004",2002-05-24,"Flow",1530,NA
"04LG004",2002-05-25,"Flow",1580,NA
"04LG004",2002-05-26,"Flow",1560,NA
"04LG004",2002-05-27,"Flow",1470,NA
"04LG004",2002-05-28,"Flow",1420,NA
"04LG004",2002-05-29,"Flow",1300,NA
"04LG004",2002-05-30,"Flow",1260,NA
"04LG004",2002-05-31,"Flow",1120,NA
"04LG004",2002-06-01,"Flow",1080,NA
"04LG004",2002-06-02,"Flow",978,NA
"04LG004",2002-06-03,"Flow",971,NA
"04LG004",2002-06-04,"Flow",939,NA
"04LG004",2002-06-05,"Flow",862,NA
"04LG004",2002-06-06,"Flow",782,NA
"04LG004",2002-06-07,"Flow",704,NA
"04LG004",2002-06-08,"Flow",615,NA
"04LG004",2002-06-09,"Flow",621,NA
"04LG004",2002-06-10,"Flow",655,NA
"04LG004",2002-06-11,"Flow",774,NA
"04LG004",2002-06-12,"Flow",787,NA
"04LG004",2002-06-13,"Flow",1010,NA
"04LG004",2002-06-14,"Flow",1400,NA
"04LG004",2002-06-15,"Flow",1330,NA
"04LG004",2002-06-16,"Flow",1180,NA
"04LG004",2002-06-17,"Flow",1070,NA
"04LG004",2002-06-18,"Flow",1220,NA
"04LG004",2002-06-19,"Flow",1130,NA
"04LG004",2002-06-20,"Flow",1090,NA
"04LG004",2002-06-21,"Flow",1030,NA
"04LG004",2002-06-22,"Flow",915,NA
"04LG004",2002-06-23,"Flow",940,NA
"04LG004",2002-06-24,"Flow",897,NA
"04LG004",2002-06-25,"Flow",854,NA
"04LG004",2002-06-26,"Flow",822,NA
"04LG004",2002-06-27,"Flow",943,NA
"04LG004",2002-06-28,"Flow",1110,NA
"04LG004",2002-06-29,"Flow",1070,NA
"04LG004",2002-06-30,"Flow",980,NA
"04LG004",2002-07-01,"Flow",878,NA
"04LG004",2002-07-02,"Flow",797,NA
"04LG004",2002-07-03,"Flow",745,NA
"04LG004",2002-07-04,"Flow",658,NA
"04LG004",2002-07-05,"Flow",594,NA
"04LG004",2002-07-06,"Flow",539,NA
"04LG004",2002-07-07,"Flow",367,NA
"04LG004",2002-07-08,"Flow",353,NA
"04LG004",2002-07-09,"Flow",369,NA
"04LG004",2002-07-10,"Flow",350,NA
"04LG004",2002-07-11,"Flow",287,NA
"04LG004",2002-07-12,"Flow",229,NA
"04LG004",2002-07-13,"Flow",223,NA
"04LG004",2002-07-14,"Flow",219,NA
"04LG004",2002-07-15,"Flow",186,NA
"04LG004",2002-07-16,"Flow",264,NA
"04LG004",2002-07-17,"Flow",267,NA
"04LG004",2002-07-18,"Flow",297,NA
"04LG004",2002-07-19,"Flow",213,NA
"04LG004",2002-07-20,"Flow",210,NA
"04LG004",2002-07-21,"Flow",158,NA
"04LG004",2002-07-22,"Flow",173,NA
"04LG004",2002-07-23,"Flow",196,NA
"04LG004",2002-07-24,"Flow",172,NA
"04LG004",2002-07-25,"Flow",132,"E"
"04LG004",2002-07-26,"Flow",120,"E"
"04LG004",2002-07-27,"Flow",126,"E"
"04LG004",2002-07-28,"Flow",108,"E"
"04LG004",2002-07-29,"Flow",150,"E"
"04LG004",2002-07-30,"Flow",278,NA
"04LG004",2002-07-31,"Flow",272,NA
"04LG004",2002-08-01,"Flow",267,NA
"04LG004",2002-08-02,"Flow",284,NA
"04LG004",2002-08-03,"Flow",223,NA
"04LG004",2002-08-04,"Flow",155,NA
"04LG004",2002-08-05,"Flow",115,"E"
"04LG004",2002-08-06,"Flow",130,"E"
"04LG004",2002-08-07,"Flow",150,"E"
"04LG004",2002-08-08,"Flow",163,NA
"04LG004",2002-08-09,"Flow",168,NA
"04LG004",2002-08-10,"Flow",161,NA
"04LG004",2002-08-11,"Flow",120,"E"
"04LG004",2002-08-12,"Flow",98,"E"
"04LG004",2002-08-13,"Flow",180,"E"
"04LG004",2002-08-14,"Flow",195,NA
"04LG004",2002-08-15,"Flow",150,"E"
"04LG004",2002-08-16,"Flow",140,"E"
"04LG004",2002-08-17,"Flow",180,"E"
"04LG004",2002-08-18,"Flow",85,"E"
"04LG004",2002-08-19,"Flow",108,"E"
"04LG004",2002-08-20,"Flow",150,"E"
"04LG004",2002-08-21,"Flow",138,"E"
"04LG004",2002-08-22,"Flow",125,"E"
"04LG004",2002-08-23,"Flow",122,"E"
"04LG004",2002-08-24,"Flow",123,"E"
"04LG004",2002-08-25,"Flow",115,"E"
"04LG004",2002-08-26,"Flow",87,"E"
"04LG004",2002-08-27,"Flow",125,"E"
"04LG004",2002-08-28,"Flow",124,"E"
"04LG004",2002-08-29,"Flow",119,"E"
"04LG004",2002-08-30,"Flow",115,"E"
"04LG004",2002-08-31,"Flow",112,"E"
"04LG004",2002-09-01,"Flow",102,"E"
"04LG004",2002-09-02,"Flow",85,"E"
"04LG004",2002-09-03,"Flow",120,"E"
"04LG004",2002-09-04,"Flow",142,"E"
"04LG004",2002-09-05,"Flow",140,"E"
"04LG004",2002-09-06,"Flow",100,"E"
"04LG004",2002-09-07,"Flow",115,"E"
"04LG004",2002-09-08,"Flow",110,"E"
"04LG004",2002-09-09,"Flow",122,"E"
"04LG004",2002-09-10,"Flow",330,"E"
"04LG004",2002-09-11,"Flow",231,NA
"04LG004",2002-09-12,"Flow",145,"A"
"04LG004",2002-09-13,"Flow",100,"E"
"04LG004",2002-09-14,"Flow",130,"E"
"04LG004",2002-09-15,"Flow",100,"E"
"04LG004",2002-09-16,"Flow",130,"E"
"04LG004",2002-09-17,"Flow",150,"E"
"04LG004",2002-09-18,"Flow",126,"E"
"04LG004",2002-09-19,"Flow",108,"E"
"04LG004",2002-09-20,"Flow",185,"E"
"04LG004",2002-09-21,"Flow",245,"E"
"04LG004",2002-09-22,"Flow",100,"E"
"04LG004",2002-09-23,"Flow",168,"E"
"04LG004",2002-09-24,"Flow",151,NA
"04LG004",2002-09-25,"Flow",175,NA
"04LG004",2002-09-26,"Flow",216,NA
"04LG004",2002-09-27,"Flow",232,NA
"04LG004",2002-09-28,"Flow",217,NA
"04LG004",2002-09-29,"Flow",238,NA
"04LG004",2002-09-30,"Flow",280,NA
"04LG004",2002-10-01,"Flow",257,NA
"04LG004",2002-10-02,"Flow",263,NA
"04LG004",2002-10-03,"Flow",243,NA
"04LG004",2002-10-04,"Flow",240,NA
"04LG004",2002-10-05,"Flow",288,NA
"04LG004",2002-10-06,"Flow",422,NA
"04LG004",2002-10-07,"Flow",675,NA
"04LG004",2002-10-08,"Flow",1110,NA
"04LG004",2002-10-09,"Flow",1270,NA
"04LG004",2002-10-10,"Flow",1400,NA
"04LG004",2002-10-11,"Flow",1450,NA
"04LG004",2002-10-12,"Flow",1520,NA
"04LG004",2002-10-13,"Flow",1540,NA
"04LG004",2002-10-14,"Flow",1510,NA
"04LG004",2002-10-15,"Flow",1610,NA
"04LG004",2002-10-16,"Flow",1520,NA
"04LG004",2002-10-17,"Flow",1490,NA
"04LG004",2002-10-18,"Flow",1330,NA
"04LG004",2002-10-19,"Flow",1240,NA
"04LG004",2002-10-20,"Flow",1170,NA
"04LG004",2002-10-21,"Flow",1100,NA
"04LG004",2002-10-22,"Flow",942,NA
"04LG004",2002-10-23,"Flow",827,NA
"04LG004",2002-10-24,"Flow",824,NA
"04LG004",2002-10-25,"Flow",781,NA
"04LG004",2002-10-26,"Flow",723,NA
"04LG004",2002-10-27,"Flow",680,NA
"04LG004",2002-10-28,"Flow",648,NA
"04LG004",2002-10-29,"Flow",588,NA
"04LG004",2002-10-30,"Flow",551,NA
"04LG004",2002-10-31,"Flow",587,NA
"04LG004",2002-11-01,"Flow",407,NA
"04LG004",2002-11-02,"Flow",375,NA
"04LG004",2002-11-03,"Flow",424,NA
"04LG004",2002-11-04,"Flow",337,NA
"04LG004",2002-11-05,"Flow",435,"B"
"04LG004",2002-11-06,"Flow",437,"B"
"04LG004",2002-11-07,"Flow",420,"B"
"04LG004",2002-11-08,"Flow",415,"B"
"04LG004",2002-11-09,"Flow",430,"B"
"04LG004",2002-11-10,"Flow",390,"B"
"04LG004",2002-11-11,"Flow",342,"B"
"04LG004",2002-11-12,"Flow",380,"B"
"04LG004",2002-11-13,"Flow",375,"B"
"04LG004",2002-11-14,"Flow",370,"B"
"04LG004",2002-11-15,"Flow",345,"B"
"04LG004",2002-11-16,"Flow",350,"B"
"04LG004",2002-11-17,"Flow",340,"B"
"04LG004",2002-11-18,"Flow",305,"B"
"04LG004",2002-11-19,"Flow",320,"B"
"04LG004",2002-11-20,"Flow",322,"B"
"04LG004",2002-11-21,"Flow",305,"B"
"04LG004",2002-11-22,"Flow",285,"B"
"04LG004",2002-11-23,"Flow",270,"B"
"04LG004",2002-11-24,"Flow",260,"B"
"04LG004",2002-11-25,"Flow",250,"B"
"04LG004",2002-11-26,"Flow",178,"B"
"04LG004",2002-11-27,"Flow",280,"B"
"04LG004",2002-11-28,"Flow",275,"B"
"04LG004",2002-11-29,"Flow",310,"B"
"04LG004",2002-11-30,"Flow",290,"B"
"04LG004",2002-12-01,"Flow",240,"B"
"04LG004",2002-12-02,"Flow",155,"B"
"04LG004",2002-12-03,"Flow",240,"B"
"04LG004",2002-12-04,"Flow",345,"B"
"04LG004",2002-12-05,"Flow",352,"B"
"04LG004",2002-12-06,"Flow",280,"B"
"04LG004",2002-12-07,"Flow",245,"B"
"04LG004",2002-12-08,"Flow",220,"B"
"04LG004",2002-12-09,"Flow",140,"B"
"04LG004",2002-12-10,"Flow",260,"B"
"04LG004",2002-12-11,"Flow",310,"B"
"04LG004",2002-12-12,"Flow",305,"B"
"04LG004",2002-12-13,"Flow",308,"B"
"04LG004",2002-12-14,"Flow",310,"B"
"04LG004",2002-12-15,"Flow",270,"B"
"04LG004",2002-12-16,"Flow",142,"B"
"04LG004",2002-12-17,"Flow",232,"B"
"04LG004",2002-12-18,"Flow",240,"B"
"04LG004",2002-12-19,"Flow",245,"B"
"04LG004",2002-12-20,"Flow",242,"B"
"04LG004",2002-12-21,"Flow",240,"B"
"04LG004",2002-12-22,"Flow",278,"B"
"04LG004",2002-12-23,"Flow",240,"B"
"04LG004",2002-12-24,"Flow",250,"B"
"04LG004",2002-12-25,"Flow",245,"B"
"04LG004",2002-12-26,"Flow",170,"B"
"04LG004",2002-12-27,"Flow",110,"B"
"04LG004",2002-12-28,"Flow",150,"B"
"04LG004",2002-12-29,"Flow",162,"B"
"04LG004",2002-12-30,"Flow",148,"B"
"04LG004",2002-12-31,"Flow",110,"B"
"04LG004",2003-01-01,"Flow",225,"B"
"04LG004",2003-01-02,"Flow",185,"B"
"04LG004",2003-01-03,"Flow",210,"B"
"04LG004",2003-01-04,"Flow",230,"B"
"04LG004",2003-01-05,"Flow",250,"B"
"04LG004",2003-01-06,"Flow",230,"B"
"04LG004",2003-01-07,"Flow",128,"B"
"04LG004",2003-01-08,"Flow",240,"B"
"04LG004",2003-01-09,"Flow",250,"B"
"04LG004",2003-01-10,"Flow",255,"B"
"04LG004",2003-01-11,"Flow",248,"B"
"04LG004",2003-01-12,"Flow",238,"B"
"04LG004",2003-01-13,"Flow",185,"B"
"04LG004",2003-01-14,"Flow",235,"B"
"04LG004",2003-01-15,"Flow",240,"B"
"04LG004",2003-01-16,"Flow",210,"B"
"04LG004",2003-01-17,"Flow",190,"B"
"04LG004",2003-01-18,"Flow",218,"B"
"04LG004",2003-01-19,"Flow",205,"B"
"04LG004",2003-01-20,"Flow",195,"B"
"04LG004",2003-01-21,"Flow",240,"B"
"04LG004",2003-01-22,"Flow",250,"B"
"04LG004",2003-01-23,"Flow",260,"B"
"04LG004",2003-01-24,"Flow",265,"B"
"04LG004",2003-01-25,"Flow",272,"B"
"04LG004",2003-01-26,"Flow",250,"B"
"04LG004",2003-01-27,"Flow",180,"B"
"04LG004",2003-01-28,"Flow",255,"B"
"04LG004",2003-01-29,"Flow",260,"B"
"04LG004",2003-01-30,"Flow",240,"B"
"04LG004",2003-01-31,"Flow",143,"B"
"04LG004",2003-02-01,"Flow",148,"B"
"04LG004",2003-02-02,"Flow",146,"B"
"04LG004",2003-02-03,"Flow",135,"B"
"04LG004",2003-02-04,"Flow",97,"B"
"04LG004",2003-02-05,"Flow",130,"B"
"04LG004",2003-02-06,"Flow",160,"B"
"04LG004",2003-02-07,"Flow",183,"B"
"04LG004",2003-02-08,"Flow",187,"B"
"04LG004",2003-02-09,"Flow",180,"B"
"04LG004",2003-02-10,"Flow",105,"B"
"04LG004",2003-02-11,"Flow",150,"B"
"04LG004",2003-02-12,"Flow",165,"B"
"04LG004",2003-02-13,"Flow",186,"B"
"04LG004",2003-02-14,"Flow",197,"B"
"04LG004",2003-02-15,"Flow",200,"B"
"04LG004",2003-02-16,"Flow",192,"B"
"04LG004",2003-02-17,"Flow",170,"B"
"04LG004",2003-02-18,"Flow",165,"B"
"04LG004",2003-02-19,"Flow",168,"B"
"04LG004",2003-02-20,"Flow",170,"B"
"04LG004",2003-02-21,"Flow",165,"B"
"04LG004",2003-02-22,"Flow",158,"B"
"04LG004",2003-02-23,"Flow",166,"B"
"04LG004",2003-02-24,"Flow",164,"B"
"04LG004",2003-02-25,"Flow",162,"B"
"04LG004",2003-02-26,"Flow",165,"B"
"04LG004",2003-02-27,"Flow",172,"B"
"04LG004",2003-02-28,"Flow",185,"B"
"04LG004",2003-03-01,"Flow",190,"B"
"04LG004",2003-03-02,"Flow",120,"B"
"04LG004",2003-03-03,"Flow",80,"B"
"04LG004",2003-03-04,"Flow",105,"B"
"04LG004",2003-03-05,"Flow",160,"B"
"04LG004",2003-03-06,"Flow",140,"B"
"04LG004",2003-03-07,"Flow",122,"B"
"04LG004",2003-03-08,"Flow",124,"B"
"04LG004",2003-03-09,"Flow",147,"B"
"04LG004",2003-03-10,"Flow",170,"B"
"04LG004",2003-03-11,"Flow",210,"B"
"04LG004",2003-03-12,"Flow",235,"B"
"04LG004",2003-03-13,"Flow",190,"B"
"04LG004",2003-03-14,"Flow",160,"B"
"04LG004",2003-03-15,"Flow",145,"B"
"04LG004",2003-03-16,"Flow",142,"B"
"04LG004",2003-03-17,"Flow",146,"B"
"04LG004",2003-03-18,"Flow",112,"B"
"04LG004",2003-03-19,"Flow",180,"B"
"04LG004",2003-03-20,"Flow",200,"B"
"04LG004",2003-03-21,"Flow",142,"B"
"04LG004",2003-03-22,"Flow",165,"B"
"04LG004",2003-03-23,"Flow",175,"B"
"04LG004",2003-03-24,"Flow",160,"B"
"04LG004",2003-03-25,"Flow",135,"B"
"04LG004",2003-03-26,"Flow",120,"B"
"04LG004",2003-03-27,"Flow",140,"B"
"04LG004",2003-03-28,"Flow",155,"B"
"04LG004",2003-03-29,"Flow",150,"B"
"04LG004",2003-03-30,"Flow",152,"B"
"04LG004",2003-03-31,"Flow",150,"B"
"04LG004",2003-04-01,"Flow",160,"B"
"04LG004",2003-04-02,"Flow",220,"B"
"04LG004",2003-04-03,"Flow",245,"B"
"04LG004",2003-04-04,"Flow",258,"B"
"04LG004",2003-04-05,"Flow",232,"B"
"04LG004",2003-04-06,"Flow",230,"B"
"04LG004",2003-04-07,"Flow",97,"B"
"04LG004",2003-04-08,"Flow",200,"B"
"04LG004",2003-04-09,"Flow",260,"B"
"04LG004",2003-04-10,"Flow",240,"B"
"04LG004",2003-04-11,"Flow",140,"B"
"04LG004",2003-04-12,"Flow",170,"B"
"04LG004",2003-04-13,"Flow",100,"B"
"04LG004",2003-04-14,"Flow",65,"B"
"04LG004",2003-04-15,"Flow",175,"B"
"04LG004",2003-04-16,"Flow",150,"B"
"04LG004",2003-04-17,"Flow",260,"B"
"04LG004",2003-04-18,"Flow",440,"B"
"04LG004",2003-04-19,"Flow",625,"B"
"04LG004",2003-04-20,"Flow",590,"B"
"04LG004",2003-04-21,"Flow",800,"B"
"04LG004",2003-04-22,"Flow",1000,"B"
"04LG004",2003-04-23,"Flow",1200,"B"
"04LG004",2003-04-24,"Flow",1340,"B"
"04LG004",2003-04-25,"Flow",1480,"B"
"04LG004",2003-04-26,"Flow",1630,"B"
"04LG004",2003-04-27,"Flow",1950,"B"
"04LG004",2003-04-28,"Flow",1960,"B"
"04LG004",2003-04-29,"Flow",1900,"B"
"04LG004",2003-04-30,"Flow",2110,"B"
"04LG004",2003-05-01,"Flow",2280,"B"
"04LG004",2003-05-02,"Flow",2570,"B"
"04LG004",2003-05-03,"Flow",2720,"B"
"04LG004",2003-05-04,"Flow",2830,"B"
"04LG004",2003-05-05,"Flow",2970,"B"
"04LG004",2003-05-06,"Flow",3300,"B"
"04LG004",2003-05-07,"Flow",3700,"B"
"04LG004",2003-05-08,"Flow",3900,"B"
"04LG004",2003-05-09,"Flow",3700,"B"
"04LG004",2003-05-10,"Flow",3410,"B"
"04LG004",2003-05-11,"Flow",3380,"B"
"04LG004",2003-05-12,"Flow",3300,"B"
"04LG004",2003-05-13,"Flow",4570,NA
"04LG004",2003-05-14,"Flow",5630,"A"
"04LG004",2003-05-15,"Flow",5500,"A"
"04LG004",2003-05-16,"Flow",5010,NA
"04LG004",2003-05-17,"Flow",4410,NA
"04LG004",2003-05-18,"Flow",3890,NA
"04LG004",2003-05-19,"Flow",3450,NA
"04LG004",2003-05-20,"Flow",3040,NA
"04LG004",2003-05-21,"Flow",2810,NA
"04LG004",2003-05-22,"Flow",2550,NA
"04LG004",2003-05-23,"Flow",2370,NA
"04LG004",2003-05-24,"Flow",2070,NA
"04LG004",2003-05-25,"Flow",1990,NA
"04LG004",2003-05-26,"Flow",1720,NA
"04LG004",2003-05-27,"Flow",1600,NA
"04LG004",2003-05-28,"Flow",1360,NA
"04LG004",2003-05-29,"Flow",1330,NA
"04LG004",2003-05-30,"Flow",1250,NA
"04LG004",2003-05-31,"Flow",1140,NA
"04LG004",2003-06-01,"Flow",1080,NA
"04LG004",2003-06-02,"Flow",990,NA
"04LG004",2003-06-03,"Flow",816,NA
"04LG004",2003-06-04,"Flow",871,NA
"04LG004",2003-06-05,"Flow",870,NA
"04LG004",2003-06-06,"Flow",842,NA
"04LG004",2003-06-07,"Flow",754,NA
"04LG004",2003-06-08,"Flow",576,NA
"04LG004",2003-06-09,"Flow",546,NA
"04LG004",2003-06-10,"Flow",496,NA
"04LG004",2003-06-11,"Flow",531,NA
"04LG004",2003-06-12,"Flow",566,NA
"04LG004",2003-06-13,"Flow",714,NA
"04LG004",2003-06-14,"Flow",668,NA
"04LG004",2003-06-15,"Flow",630,NA
"04LG004",2003-06-16,"Flow",756,NA
"04LG004",2003-06-17,"Flow",702,NA
"04LG004",2003-06-18,"Flow",634,NA
"04LG004",2003-06-19,"Flow",705,NA
"04LG004",2003-06-20,"Flow",512,NA
"04LG004",2003-06-21,"Flow",474,NA
"04LG004",2003-06-22,"Flow",472,NA
"04LG004",2003-06-23,"Flow",321,NA
"04LG004",2003-06-24,"Flow",452,NA
"04LG004",2003-06-25,"Flow",485,NA
"04LG004",2003-06-26,"Flow",471,NA
"04LG004",2003-06-27,"Flow",523,NA
"04LG004",2003-06-28,"Flow",479,NA
"04LG004",2003-06-29,"Flow",231,NA
"04LG004",2003-06-30,"Flow",177,NA
"04LG004",2003-07-01,"Flow",173,NA
"04LG004",2003-07-02,"Flow",190,NA
"04LG004",2003-07-03,"Flow",290,NA
"04LG004",2003-07-04,"Flow",408,NA
"04LG004",2003-07-05,"Flow",337,NA
"04LG004",2003-07-06,"Flow",380,NA
"04LG004",2003-07-07,"Flow",371,NA
"04LG004",2003-07-08,"Flow",463,NA
"04LG004",2003-07-09,"Flow",574,NA
"04LG004",2003-07-10,"Flow",454,NA
"04LG004",2003-07-11,"Flow",407,NA
"04LG004",2003-07-12,"Flow",418,NA
"04LG004",2003-07-13,"Flow",346,NA
"04LG004",2003-07-14,"Flow",313,NA
"04LG004",2003-07-15,"Flow",460,NA
"04LG004",2003-07-16,"Flow",588,NA
"04LG004",2003-07-17,"Flow",608,NA
"04LG004",2003-07-18,"Flow",753,NA
"04LG004",2003-07-19,"Flow",736,NA
"04LG004",2003-07-20,"Flow",630,NA
"04LG004",2003-07-21,"Flow",609,NA
"04LG004",2003-07-22,"Flow",542,NA
"04LG004",2003-07-23,"Flow",531,NA
"04LG004",2003-07-24,"Flow",510,NA
"04LG004",2003-07-25,"Flow",468,NA
"04LG004",2003-07-26,"Flow",389,NA
"04LG004",2003-07-27,"Flow",350,NA
"04LG004",2003-07-28,"Flow",373,NA
"04LG004",2003-07-29,"Flow",600,NA
"04LG004",2003-07-30,"Flow",520,NA
"04LG004",2003-07-31,"Flow",533,NA
"04LG004",2003-08-01,"Flow",516,NA
"04LG004",2003-08-02,"Flow",542,NA
"04LG004",2003-08-03,"Flow",362,NA
"04LG004",2003-08-04,"Flow",315,NA
"04LG004",2003-08-05,"Flow",449,NA
"04LG004",2003-08-06,"Flow",635,NA
"04LG004",2003-08-07,"Flow",810,NA
"04LG004",2003-08-08,"Flow",886,NA
"04LG004",2003-08-09,"Flow",877,NA
"04LG004",2003-08-10,"Flow",860,NA
"04LG004",2003-08-11,"Flow",822,NA
"04LG004",2003-08-12,"Flow",747,NA
"04LG004",2003-08-13,"Flow",726,NA
"04LG004",2003-08-14,"Flow",681,NA
"04LG004",2003-08-15,"Flow",495,NA
"04LG004",2003-08-16,"Flow",549,NA
"04LG004",2003-08-17,"Flow",338,NA
"04LG004",2003-08-18,"Flow",372,NA
"04LG004",2003-08-19,"Flow",523,NA
"04LG004",2003-08-20,"Flow",552,NA
"04LG004",2003-08-21,"Flow",684,NA
"04LG004",2003-08-22,"Flow",690,NA
"04LG004",2003-08-23,"Flow",753,NA
"04LG004",2003-08-24,"Flow",739,NA
"04LG004",2003-08-25,"Flow",714,NA
"04LG004",2003-08-26,"Flow",755,NA
"04LG004",2003-08-27,"Flow",767,NA
"04LG004",2003-08-28,"Flow",708,NA
"04LG004",2003-08-29,"Flow",596,NA
"04LG004",2003-08-30,"Flow",560,NA
"04LG004",2003-08-31,"Flow",496,NA
"04LG004",2003-09-01,"Flow",414,NA
"04LG004",2003-09-02,"Flow",405,NA
"04LG004",2003-09-03,"Flow",593,NA
"04LG004",2003-09-04,"Flow",647,NA
"04LG004",2003-09-05,"Flow",661,NA
"04LG004",2003-09-06,"Flow",711,NA
"04LG004",2003-09-07,"Flow",559,NA
"04LG004",2003-09-08,"Flow",465,NA
"04LG004",2003-09-09,"Flow",582,NA
"04LG004",2003-09-10,"Flow",522,NA
"04LG004",2003-09-11,"Flow",512,NA
"04LG004",2003-09-12,"Flow",235,NA
"04LG004",2003-09-13,"Flow",181,NA
"04LG004",2003-09-14,"Flow",168,NA
"04LG004",2003-09-15,"Flow",197,NA
"04LG004",2003-09-16,"Flow",353,NA
"04LG004",2003-09-17,"Flow",713,NA
"04LG004",2003-09-18,"Flow",1150,NA
"04LG004",2003-09-19,"Flow",1180,NA
"04LG004",2003-09-20,"Flow",1270,NA
"04LG004",2003-09-21,"Flow",1400,NA
"04LG004",2003-09-22,"Flow",1430,NA
"04LG004",2003-09-23,"Flow",1460,NA
"04LG004",2003-09-24,"Flow",1540,NA
"04LG004",2003-09-25,"Flow",1640,NA
"04LG004",2003-09-26,"Flow",1730,NA
"04LG004",2003-09-27,"Flow",1740,NA
"04LG004",2003-09-28,"Flow",1720,NA
"04LG004",2003-09-29,"Flow",1830,NA
"04LG004",2003-09-30,"Flow",2020,NA
"04LG004",2003-10-01,"Flow",1980,NA
"04LG004",2003-10-02,"Flow",1980,NA
"04LG004",2003-10-03,"Flow",1870,NA
"04LG004",2003-10-04,"Flow",1750,NA
"04LG004",2003-10-05,"Flow",1680,NA
"04LG004",2003-10-06,"Flow",1860,NA
"04LG004",2003-10-07,"Flow",1880,NA
"04LG004",2003-10-08,"Flow",1610,NA
"04LG004",2003-10-09,"Flow",1600,NA
"04LG004",2003-10-10,"Flow",1400,NA
"04LG004",2003-10-11,"Flow",1270,NA
"04LG004",2003-10-12,"Flow",1140,NA
"04LG004",2003-10-13,"Flow",1020,NA
"04LG004",2003-10-14,"Flow",899,NA
"04LG004",2003-10-15,"Flow",864,NA
